#brick_id brick_type brick_x_pos brick_y_pos brick_z_pos brick_yaw_rotated
219 3 6.92324 -3.46945e-18 2.5 0
218 4 7.35572 -3.46945e-18 2.5 0
217 3 7.78938 -3.46945e-18 2.5 0
216 4 8.22147 -3.46945e-18 2.5 0
215 2 6.05891 -3.46945e-18 2.5 0
214 3 5.62683 -3.46945e-18 2.5 0
213 4 5.19316 -3.46945e-18 2.5 0
212 1 4.76068 -3.46945e-18 2.5 0
211 1 4.32782 -3.46945e-18 2.5 0
210 1 2.15997 -3.46945e-18 2.5 0
209 2 2.59283 -3.46945e-18 2.5 0
208 4 3.02531 -3.46945e-18 2.5 0
207 2 3.45898 -3.46945e-18 2.5 0
206 3 3.89106 -3.46945e-18 2.5 0
205 4 1.7311 -3.46945e-18 2.5 0
204 3 1.29901 -3.46945e-18 2.5 0
203 2 0.865345 -3.46945e-18 2.5 0
202 3 0.432867 -3.46945e-18 2.5 0
201 1 0 -3.46945e-18 2.5 0
200 1 0 -3.46945e-18 0.9 0
199 3 0.432867 -3.46945e-18 0.9 0
198 2 0.865345 -3.46945e-18 0.9 0
197 3 1.29901 -3.46945e-18 0.9 0
196 4 1.7311 -3.46945e-18 0.9 0
195 3 3.89106 -3.46945e-18 0.9 0
194 2 3.45898 -3.46945e-18 0.9 0
193 4 3.02531 -3.46945e-18 0.9 0
192 2 2.59283 -3.46945e-18 0.9 0
191 1 2.15997 -3.46945e-18 0.9 0
190 1 4.32782 -3.46945e-18 0.9 0
189 1 4.76068 -3.46945e-18 0.9 0
188 4 5.19316 -3.46945e-18 0.9 0
187 3 5.62683 -3.46945e-18 0.9 0
186 2 6.05891 -3.46945e-18 0.9 0
185 4 8.22147 -3.46945e-18 0.9 0
184 3 7.78938 -3.46945e-18 0.9 0
183 4 7.35572 -3.46945e-18 0.9 0
182 3 6.92324 -3.46945e-18 0.9 0
181 1 6.49037 -3.46945e-18 0.9 0
180 1 8.65909 -3.46945e-18 0.9 0
179 3 9.09196 -3.46945e-18 0.9 0
178 1 9.52444 -3.46945e-18 0.9 0
177 1 9.95811 -3.46945e-18 0.9 0
176 1 10.3902 -3.46945e-18 0.9 0
175 1 10.6152 -3.46945e-18 1.1 0
174 2 10.1831 -3.46945e-18 1.1 0
173 1 9.74946 -3.46945e-18 1.1 0
172 3 9.31699 -3.46945e-18 1.1 0
171 1 8.88412 -3.46945e-18 1.1 0
170 1 6.71539 -3.46945e-18 1.1 0
169 3 7.14826 -3.46945e-18 1.1 0
168 4 7.58074 -3.46945e-18 1.1 0
167 3 8.01441 -3.46945e-18 1.1 0
166 4 8.44649 -3.46945e-18 1.1 0
165 2 6.28394 -3.46945e-18 1.1 0
164 3 5.85185 -3.46945e-18 1.1 0
163 4 5.41819 -3.46945e-18 1.1 0
162 1 4.98571 -3.46945e-18 1.1 0
161 1 4.55284 -3.46945e-18 1.1 0
160 1 2.38499 -3.46945e-18 1.1 0
159 2 2.81786 -3.46945e-18 1.1 0
158 4 3.25034 -3.46945e-18 1.1 0
157 2 3.684 -3.46945e-18 1.1 0
156 3 4.11609 -3.46945e-18 1.1 0
155 4 1.95612 -3.46945e-18 1.1 0
154 2 1.52404 -3.46945e-18 1.1 0
153 4 1.09037 -3.46945e-18 1.1 0
152 3 0.657891 -3.46945e-18 1.1 0
151 1 0.225024 -3.46945e-18 1.1 0
150 1 0.225024 -3.46945e-18 1.5 0
149 3 0.657891 -3.46945e-18 1.5 0
148 4 1.09037 -3.46945e-18 1.5 0
147 2 1.52404 -3.46945e-18 1.5 0
146 4 1.95612 -3.46945e-18 1.5 0
145 3 4.11609 -3.46945e-18 1.5 0
144 2 3.684 -3.46945e-18 1.5 0
143 4 3.25034 -3.46945e-18 1.5 0
142 2 2.81786 -3.46945e-18 1.5 0
141 1 2.38499 -3.46945e-18 1.5 0
140 1 4.55284 -3.46945e-18 1.5 0
139 1 4.98571 -3.46945e-18 1.5 0
138 4 5.41819 -3.46945e-18 1.5 0
137 3 5.85185 -3.46945e-18 1.5 0
136 2 6.28394 -3.46945e-18 1.5 0
135 4 8.44649 -3.46945e-18 1.5 0
134 3 8.01441 -3.46945e-18 1.5 0
133 4 7.58074 -3.46945e-18 1.5 0
132 3 7.14826 -3.46945e-18 1.5 0
131 1 6.71539 -3.46945e-18 1.5 0
130 1 8.88412 -3.46945e-18 1.5 0
129 3 9.31699 -3.46945e-18 1.5 0
128 1 9.74946 -3.46945e-18 1.5 0
127 2 10.1831 -3.46945e-18 1.5 0
126 1 10.6152 -3.46945e-18 1.5 0
125 1 10.3902 -3.46945e-18 1.3 0
124 1 9.95811 -3.46945e-18 1.3 0
123 1 9.52444 -3.46945e-18 1.3 0
122 3 9.09196 -3.46945e-18 1.3 0
121 1 8.65909 -3.46945e-18 1.3 0
120 1 6.49037 -3.46945e-18 1.3 0
119 3 6.92324 -3.46945e-18 1.3 0
118 4 7.35572 -3.46945e-18 1.3 0
117 3 7.78938 -3.46945e-18 1.3 0
116 4 8.22147 -3.46945e-18 1.3 0
115 2 6.05891 -3.46945e-18 1.3 0
114 3 5.62683 -3.46945e-18 1.3 0
113 4 5.19316 -3.46945e-18 1.3 0
112 1 4.76068 -3.46945e-18 1.3 0
111 1 4.32782 -3.46945e-18 1.3 0
110 1 2.15997 -3.46945e-18 1.3 0
109 2 2.59283 -3.46945e-18 1.3 0
108 4 3.02531 -3.46945e-18 1.3 0
107 2 3.45898 -3.46945e-18 1.3 0
106 3 3.89106 -3.46945e-18 1.3 0
105 4 1.7311 -3.46945e-18 1.3 0
104 3 1.29901 -3.46945e-18 1.3 0
103 2 0.865345 -3.46945e-18 1.3 0
102 3 0.432867 -3.46945e-18 1.3 0
101 1 0 -3.46945e-18 1.3 0
100 1 0 -3.46945e-18 0.5 0
99 3 0.432867 -3.46945e-18 0.5 0
98 2 0.865345 -3.46945e-18 0.5 0
97 3 1.29901 -3.46945e-18 0.5 0
96 4 1.7311 -3.46945e-18 0.5 0
95 3 3.89106 -3.46945e-18 0.5 0
94 2 3.45898 -3.46945e-18 0.5 0
93 4 3.02531 -3.46945e-18 0.5 0
92 2 2.59283 -3.46945e-18 0.5 0
91 1 2.15997 -3.46945e-18 0.5 0
90 1 4.32782 -3.46945e-18 0.5 0
89 1 4.76068 -3.46945e-18 0.5 0
88 4 5.19316 -3.46945e-18 0.5 0
87 3 5.62683 -3.46945e-18 0.5 0
86 2 6.05891 -3.46945e-18 0.5 0
85 4 8.22147 -3.46945e-18 0.5 0
84 3 7.78938 -3.46945e-18 0.5 0
83 4 7.35572 -3.46945e-18 0.5 0
82 3 6.92324 -3.46945e-18 0.5 0
81 1 6.49037 -3.46945e-18 0.5 0
80 1 8.65909 -3.46945e-18 0.5 0
79 3 9.09196 -3.46945e-18 0.5 0
78 1 9.52444 -3.46945e-18 0.5 0
77 1 9.95811 -3.46945e-18 0.5 0
76 1 10.3902 -3.46945e-18 0.5 0
75 1 10.6152 -3.46945e-18 0.7 0
74 2 10.1831 -3.46945e-18 0.7 0
73 1 9.74946 -3.46945e-18 0.7 0
72 3 9.31699 -3.46945e-18 0.7 0
71 1 8.88412 -3.46945e-18 0.7 0
70 1 6.71539 -3.46945e-18 0.7 0
69 3 7.14826 -3.46945e-18 0.7 0
68 4 7.58074 -3.46945e-18 0.7 0
67 3 8.01441 -3.46945e-18 0.7 0
66 4 8.44649 -3.46945e-18 0.7 0
65 2 6.28394 -3.46945e-18 0.7 0
64 3 5.85185 -3.46945e-18 0.7 0
63 4 5.41819 -3.46945e-18 0.7 0
62 1 4.98571 -3.46945e-18 0.7 0
61 1 4.55284 -3.46945e-18 0.7 0
60 1 2.38499 -3.46945e-18 0.7 0
59 2 2.81786 -3.46945e-18 0.7 0
58 4 3.25034 -3.46945e-18 0.7 0
57 2 3.684 -3.46945e-18 0.7 0
56 3 4.11609 -3.46945e-18 0.7 0
55 4 1.95612 -3.46945e-18 0.7 0
54 2 1.52404 -3.46945e-18 0.7 0
53 4 1.09037 -3.46945e-18 0.7 0
52 3 0.657891 -3.46945e-18 0.7 0
51 1 0.225024 -3.46945e-18 0.7 0
50 1 0.225024 -3.46945e-18 0.3 0
49 3 0.657891 -3.46945e-18 0.3 0
48 4 1.09037 -3.46945e-18 0.3 0
47 2 1.52404 -3.46945e-18 0.3 0
46 4 1.95612 -3.46945e-18 0.3 0
45 3 4.11609 -3.46945e-18 0.3 0
44 2 3.684 -3.46945e-18 0.3 0
43 4 3.25034 -3.46945e-18 0.3 0
42 2 2.81786 -3.46945e-18 0.3 0
41 1 2.38499 -3.46945e-18 0.3 0
40 1 4.55284 -3.46945e-18 0.3 0
39 1 4.98571 -3.46945e-18 0.3 0
38 4 5.41819 -3.46945e-18 0.3 0
37 3 5.85185 -3.46945e-18 0.3 0
36 2 6.28394 -3.46945e-18 0.3 0
35 4 8.44649 -3.46945e-18 0.3 0
34 3 8.01441 -3.46945e-18 0.3 0
33 4 7.58074 -3.46945e-18 0.3 0
32 3 7.14826 -3.46945e-18 0.3 0
31 1 6.71539 -3.46945e-18 0.3 0
30 1 8.88412 -3.46945e-18 0.3 0
29 3 9.31699 -3.46945e-18 0.3 0
28 1 9.74946 -3.46945e-18 0.3 0
27 2 10.1831 -3.46945e-18 0.3 0
26 1 10.6152 -3.46945e-18 0.3 0
25 1 10.3902 -3.46945e-18 0.1 0
24 1 9.95811 -3.46945e-18 0.1 0
23 1 9.52444 -3.46945e-18 0.1 0
22 3 9.09196 -3.46945e-18 0.1 0
21 1 8.65909 -3.46945e-18 0.1 0
20 1 6.49037 -3.46945e-18 0.1 0
19 3 6.92324 -3.46945e-18 0.1 0
18 4 7.35572 -3.46945e-18 0.1 0
17 3 7.78938 -3.46945e-18 0.1 0
16 4 8.22147 -3.46945e-18 0.1 0
15 2 6.05891 -3.46945e-18 0.1 0
14 3 5.62683 -3.46945e-18 0.1 0
13 4 5.19316 -3.46945e-18 0.1 0
12 1 4.76068 -3.46945e-18 0.1 0
11 1 4.32782 -3.46945e-18 0.1 0
10 1 2.15997 -3.46945e-18 0.1 0
9 2 2.59283 -3.46945e-18 0.1 0
8 4 3.02531 -3.46945e-18 0.1 0
7 2 3.45898 -3.46945e-18 0.1 0
6 3 3.89106 -3.46945e-18 0.1 0
5 4 1.7311 -3.46945e-18 0.1 0
4 3 1.29901 -3.46945e-18 0.1 0
3 2 0.865345 -3.46945e-18 0.1 0
2 3 0.432867 -3.46945e-18 0.1 0
1 1 0 -3.46945e-18 0.1 0
